sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A4	A3	A4a	C31	C17d	C21	C21ac	C31a	1365_C	C17e	1366_C	C17	C17f	C17.2	C31.9	1369_C	1370_C	1367_C	C21k	1385_C	1368_C	1386_C	1374_C	1371_C	C31.1	C3	1372_C	1376_C	1373_C	C31.10	1387_C	1378_C	1375_C	1388_C	1377_C	1400_C	1404_C	1395_C	1389_C	1390_C	1396_C	1393_C	1401_C	1391_C	1409_C	1405_C	1406_C	1410_C	D1	D4	D6	D1ab	D17d	D17j	1379_D	1380_D	D17e	D17c	D4d	1381_D	D17l	1384_D	1383_D	D17k	1382_D	D5m	D17	1392_D	1397_D	1394_D	1399_D	1402_D	1403_D	D1r	1398_D	1408_D	1407_D
199	WSH060	WSH060_S44_L001_R1_001.fastq.gz	06a49cc53ad2e022ef3f9f27057aa2d2a326a067143ce9117a56191473749904	WSH060_S44_L001_R2_001.fastq.gz	fadc4c5d5e5b7bc2d493a733a2b5ea0a545e044c64d2679941c269bd6b0d604d	2.194796587703497	1.1338238792781157	0.023111171532474595	1.129473541107297	0.0228052883798389	0.003160792577235496	0.00016993508479760732	0.001189545593583251	0.00013594806783808586	1.0	0.0008156884070285151	0	0	0.0657818713251538	0.03242361417938347	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0	0	0	0.26543860245386264	0.10588655133738911	0.04640927165822656	0.029704652822621757	0.01978044387044149	0.012915066444618156	0.009720286850423138	0.007307208646297115	0.0053529551711246305	0.0031777860857152567	0.006984331985181661	0.008173877578764912	0.004605240798015158	0.007069299527580464	0.00418040308602114	0.005930734459436495	0.005081059035448459	0	0.0043673316792985075	0.0038915134418652073	0	0.00463922781497468	0	0.003517656255310471	0	0	0.0033817081874723855	0	0.003109812051796214	0.003143799068755735	0.003330727662033103	0.0032627536281140605	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16147231757468647	0.104900927845563	0.054702103796349794	0.0194745607178058	0.010417020698093329	0.007969955477007783	0.007749039866770894	0.003619617306189036	0.0051150460524079806	0.004656221323454441	0.006100669544234103	0.002769941882200999	0.003211773102674778	0.005845766917037692	0.0039085069503449685	0.0024980457465248276	0.002583013288923631	0.004401318696258029	0.0022941236447676988	0.0021071950514903307	0.0019882404921320058	0	0	0	0	0	0.0018522924242939196	0	0
212	WSH073	WSH073_S10_L001_R1_001.fastq.gz	4b047f2e05faf06b95583e2e1462dc5837575da5c391aa5486f7d8951173d4d9	WSH073_S10_L001_R2_001.fastq.gz	6f97eb3a65e91933e6e91e9368376e2743155588ee07b17b4c6e55022897daca	2.3117714871269373	1.1232227488151658	0.02510567439477392	1.1014047222578027	0.02459331369283976	0.021391059305751248	0.0004269672516118014	0.0004269672516118014	8.539345032236028e-05	1.0	0.002134836258059007	0	0	0.06434396481789847	0.02826523205670125	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0.00017078690064472056	0.0002134836258059007	0	0.22693309423167243	0.1321890610990137	0.06528329277144443	0.022842747961231372	0.016865206438666153	0.010289910763844412	0.010247214038683233	0.00930788608513727	0.008453951581913668	0.009734853336749071	0.00943597626062081	0.004269672516118014	0.005379787370308697	0.005635967721275778	0.0033730412877332307	0.0038000085393450323	0.0029033773109602493	0.003415738012894411	0.003671918363861492	0.0035438281883779514	0.004867426668374536	0.0038427052645062126	0.0062337218735323	0	0.0051236070193416165	0	0.0038854019896673924	0	0.0026045002348319885	0	0	0	0.004226975790956834	0	0	0	0	0	0	0	0	0	0	0	0	0.1538789974808932	0.10277101746296059	0.06114171043080996	0.017889927842534476	0.011997779770291619	0.0070449596515947226	0.0056786644464369585	0.0032449511122496903	0.005209000469663977	0.0036292216387003116	0.006447205499338201	0.005550574270953418	0.003970795439989753	0.0038000085393450323	0.0032449511122496903	0.0030314674864437897	0.0029033773109602493	0.003714615089022672	0.002262926433542547	0.0017505657316083856	0	0.002092139532897827	0	0	0	0	0	0	0
188	WSH049	WSH049_S7_L001_R1_001.fastq.gz	ce87e97efb97feef2c42f64ef982af5597144d2d1aa676e30c4b4fc2c916f790	WSH049_S7_L001_R2_001.fastq.gz	4d8cee490f5702cbe4377e7c1055c9c7cc5a03373d76b52a65f94a99bb5e990a	2.178529609606617	1.1060813672488103	0.022795784648346994	1.0958419492264382	0.022422083260669176	0.009641495802087745	0.0002491342584518797	0.0005979222202845113	0.00012456712922593986	1.0	0.0010463638854978949	0	0	0.06370362988614565	0.03071825406711677	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0	0	0	0.24166023069832332	0.11871247415232068	0.06166072896684023	0.023368793442786317	0.01791275318269015	0.009965370338075189	0.008769525897506167	0.00921796756271955	0.006278183312987369	0.006701711552355564	0.007698248586163083	0.008445651361518723	0.005779914796083609	0.005107252298263534	0.0032636587857196244	0.004210368967836767	0	0.004384762948753083	0	0.0033633124891003763	0.003512793044171504	0	0.00712523979172376	0.003537706470016692	0.0031640050823388724	0.003462966192481128	0	0	0.002715563417125489	0.003338399063255188	0	0.0028899573980418047	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1464660305438601	0.1270086449587683	0.06940880440469369	0.014424873564363836	0.014624180971125339	0.006975759236652632	0.00847056478736391	0.0078726425670794	0.0041854555419915795	0.0033134856374100003	0	0.004384762948753083	0.003712100450933008	0.0030145245272677444	0.0030892648048033086	0.002914870823886993	0.0038864944318493235	0	0	0	0	0	0	0	0	0	0	0	0
213	WSH074	WSH074_S22_L001_R1_001.fastq.gz	f02b3f2daaa2101d6bff490af106d95b38d44d76c12ef52dc19606fae90073a0	WSH074_S22_L001_R2_001.fastq.gz	196ea2d00d453743e840e4ed672546a4d7958a2c7e3eae29e4c6a4f07969188e	2.5813258016281773	1.133410865592291	0.027994683502242896	1.1148031234424323	0.02728858614387772	0.017777039375311512	0.0005399568034557236	0.000830702774547267	0.0001661405549094534	1.0	0.0018690812427313507	0	0	0.06786841668051172	0.03318657584316332	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0	0	0	0.2291493603588636	0.13183253032065126	0.06259345406213657	0.021515201860774213	0.01686326632330952	0.014412693138395083	0.01092374148529656	0.008639308855291577	0.010674530652932382	0.0079332114969264	0.0072686492772885865	0.0063964113640139555	0.004901146369828875	0.005358032895829872	0.0036135570692806115	0.003364346236916431	0.006022595115467685	0.004610400398737332	0.005025751786010966	0.0037381624854627015	0.004028908456554245	0.009386941352384118	0	0	0.004485794982555242	0	0.005025751786010966	0	0.0030320651270975244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15521681342415683	0.09511546768566206	0.052417345073932545	0.01860774214985878	0.015326466190397075	0.008639308855291577	0.007393254693470676	0.004402724705100515	0.006687157335105499	0.005482638312011962	0.006521016780196046	0.004236584150191062	0.0034058813756437946	0.005731849144376142	0.0023675029074597107	0.0034058813756437946	0.004236584150191062	0.005191892340920419	0	0.002948994849642798	0.0018690812427313507	0	0	0	0	0	0	0	0
197	WSH058	WSH058_S20_L001_R1_001.fastq.gz	760f727b331bc797a723bcece4aa21b7a27aa495ce824a4fec78b5a80bc6679a	WSH058_S20_L001_R2_001.fastq.gz	5c327478af7514bfe3ae4066ed10c141908575bc6eb816fef27c632257a25666	2.226422417138865	1.119071644803229	0.025459908406427076	1.1031980128851975	0.02499417837460219	0.013700225102848716	0.00038810835985407126	0.002173406815182799	7.762167197081425e-05	1.0	0.0018629201272995421	0	0	0.06295117596833036	0.02934099200496779	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0	0	0	0.25851897849879685	0.10533260886439494	0.05293798028409532	0.022626717379492355	0.021656446479857178	0.011293953271753473	0.01133276410773888	0.0076845455251106105	0.005705192889854847	0.00593805790576729	0.007917410541023054	0.004618489482263448	0.004890165334161298	0.004696111154234262	0.003337731894745013	0.003997516106496934	0.004424435302336412	0.00419157028642397	0.00473492199021967	0.002794380190949313	0.0026779476829930917	0.006985950477373283	0	0.003143677714817977	0	0	0.004928976170146705	0	0	0	0.003143677714817977	0.0027167585189784987	0	0	0	0	0	0	0.0032212993867887915	0	0	0	0	0	0	0.15838702165644647	0.10378017542497865	0.059031281533804235	0.020492121400294962	0.017891795389272686	0.006015679577738104	0.0075681130171543895	0.0035705969106574554	0.00566638205386944	0.0038810835985407127	0.0076069238531397965	0.004890165334161298	0.0027555693549639057	0.0038034619265698982	0.003609407746642863	0.0037646510905844912	0.0019793526352557636	0.0037258402545990842	0.002212217651168206	0.0019017309632849491	0	0.0020181634712411706	0	0	0	0	0	0	0
223	WSH084	WSH084_S47_L001_R1_001.fastq.gz	af1f9d1ed9091f5385ebe2e6140e6077cf52fba83bfca849b4238771bff92aaf	WSH084_S47_L001_R2_001.fastq.gz	0094cc17ab9fb9cde8e9e14ab0f2c017f6b98b1eebfd0ce3f5f6e17eba0a3c46	2.277708725451898	1.127561348059235	0.02564011506090415	1.112148868922902	0.02514293831457083	0.014844277140523457	0.0003906388721190383	0.0005682019958095103	0.00010653787421428317	1.0	0.0015980681132142477	0	0	0.060762100926879496	0.029688554281046907	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0	0	0	0.2611598423239462	0.1096274725664974	0.04488795766895131	0.022443978834475655	0.021769238964451862	0.01228736815938066	0.010121098050356901	0.006569835576547463	0.006569835576547463	0.0064988103270712735	0.008274441563975993	0.00816790368976171	0.0037643382222380057	0.006889449199190312	0.003267161475904684	0.003338186725380873	0.00468766646542846	0.002876522603785646	0.004190489719095138	0.0028410099790475516	0	0.005433431584928442	0	0.003870876096452289	0	0	0.003267161475904684	0	0	0.003551262473809439	0.003160623601690401	0.002805497354309457	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170425086118115	0.10462019247842608	0.06410028765226038	0.019673994104904294	0.007386625945523633	0.005220355836499876	0.007741752192904578	0.007528676444476011	0.004226002343833233	0.003622287723285628	0.007067012322880784	0.004048439220142761	0.002983060477999929	0.004048439220142761	0.003089598352214212	0.0025924216058808907	0.0032316488511665896	0.003267161475904684	0.002805497354309457	0	0	0	0	0	0	0	0	0	0
219	WSH080	WSH080_S94_L001_R1_001.fastq.gz	bcc3d189a10fa8295699f3ee06ffd4a8643be4914956d1dcb768efab893c8aaa	WSH080_S94_L001_R2_001.fastq.gz	714c09f33cd77c8ebcdad443e2a92aafeae2f7f2435b3a555b45ab5a78f5c752	3.0553502037721545	1.082361861434935	0.024073547531039713	1.0676713107762297	0.02369443654629893	0.014690550658705335	0.0003791109847407829	0.0	0.0	1.0	0.004359776324519003	0	0	0.07601175244052695	0.02720121315515117	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0	0	0	0.20339304331343	0.1505070609420908	0.05819353615771017	0.02502132499289167	0.017059994313335228	0.006444886740593308	0.014690550658705335	0.00995166334944555	0.0031276656241114587	0.007771775187186049	0.005402331532556156	0.013553217704482987	0.008340441664297224	0	0.006255331248222917	0.00464410956307459	0	0.004454554070704199	0	0.007013553217704483	0.002938110131741067	0	0	0.004738887309259786	0.003032887877926263	0	0	0	0.006350108994408113	0.004264998578333807	0	0.0035067766088522417	0	0	0	0	0.003032887877926263	0	0	0	0	0.003032887877926263	0	0	0.00265377689318548	0.172874609041797	0.10074874419486304	0.058951758127191736	0.022841436830632167	0.010899440811297508	0.0036015543550374373	0.008056108425741636	0.0018007771775187186	0.0025589991470002845	0.0027485546393706756	0.0068239977253340914	0.005497109278741351	0.002085110416074306	0	0.0035067766088522417	0.0018955549237039144	0.004549331816889394	0.0018007771775187186	0.00199033266988911	0	0	0	0	0	0.0037911098474078288	0.0036015543550374373	0	0	0
185	WSH046	WSH046_S66_L001_R1_001.fastq.gz	21b1e5c9b71c90179e59c2c1b779bed8ca9db1ceab94ec04a49fe76957e05ea4	WSH046_S66_L001_R2_001.fastq.gz	5097cb313223b7cd8d7d2d4bf7142af47ca75376d2ef0056cc2cb1304e318321	2.4014245738997713	1.110489273297719	0.025947596031544135	1.0947172051216822	0.02531162554057492	0.014627321292292038	0.0005087763927753752	0.0011447468837445943	0.0001271940981938438	1.0	0.0017807173747138134	0	0	0.05961163402018147	0.027261935046213857	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0	0	0	0.22763503773424912	0.12066480115322649	0.06351225303145934	0.02276774357669804	0.01840074620537607	0.010938692444670568	0.009242771135419317	0.007970830153480879	0.00839481048079369	0.008988382939031628	0.008988382939031628	0.009073179004494192	0.005257356058678877	0.005172559993216315	0.003646230814890189	0.0032646485203086575	0.004070211142203002	0.004875773764097346	0.0043245993385906895	0.00334944458577122	0.003476638683965064	0	0.007546849826168066	0	0	0	0.003603832782158908	0	0	0.0029254642584584075	0	0.003603832782158908	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15055541422877977	0.12910200966675145	0.07114389892308996	0.012804205884846943	0.01568727211057407	0.008055626218943441	0.007928432120749597	0.0037310268803527518	0.0039006190112778768	0.003773424913084033	0	0.003603832782158908	0.0033918426185025013	0.002374289832951751	0.0037310268803527518	0.0026286780293394386	0.004070211142203002	0	0	0.0018231154074450945	0	0	0	0	0	0	0	0	0
221	WSH082	WSH082_S23_L001_R1_001.fastq.gz	0fe3ee77a6c921f3d5da247473586338fca32f024ce69cd9618d6ab570918150	WSH082_S23_L001_R2_001.fastq.gz	4d2e4cd9b9390545affd5e3ceb6b3172b1e2175270fe27b66300e6469b651eda	2.225768396888152	1.088317816605025	0.021011350593036604	1.0806338477235047	0.020724397398291034	0.0072375972452493305	0.00019130212983037878	0.00044637163627088384	9.565106491518939e-05	1.0	0.0014028822854227777	0	0	0.06816732559622497	0.0270692513709986	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0	0	0	0.2231220507588318	0.13598393062109423	0.05981379926029843	0.0177273306976151	0.01610126259405688	0.008895549037112612	0.011765080984568296	0.009820175997959445	0.006376737661012626	0.011796964672873358	0.005834714959826553	0.009246269608468308	0.005388343323555669	0.0050376227521999745	0.003889809973217702	0.003953577349827828	0	0.004240530544573396	0	0.004846320622369595	0.0051970411937252905	0	0.0071738298686392045	0.003953577349827828	0.004495600051013901	0	0	0.005324575946945543	0.0037941589083025124	0.0032840198954215026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15447646983803087	0.12472898864940696	0.06462823619436296	0.022796837138120137	0.006823109297283509	0.0052289248820303535	0.00784338732304553	0.004144879479658207	0.002455043999489861	0.0023593929345746716	0	0.004336181609488586	0.0023275092462696086	0.0021362071164392296	0.003252136207116439	0	0.0033159035837265656	0.003857926284912639	0.0017854865450835354	0	0.0020405560515240405	0	0	0	0	0.004399948986098712	0	0	0
209	WSH070	WSH070_S69_L001_R1_001.fastq.gz	e84745f1f97d727cf272a0888c2b8a3268c8e84423b1da8c774a3ac3f9273ba7	WSH070_S69_L001_R2_001.fastq.gz	59e86eb08912b91d00ae00ed24d5a7eef40b1205b16b6b83c1114a2252e35a32	2.3404888141730247	1.1078494762705289	0.02422518211991896	1.0926764084658822	0.023794129057286954	0.014526488210698737	0.000301737143842407	0.000646579593948015	0.000129315918789603	1.0	0.002069054700633648	0	0	0.08263287210655632	0.02767360662097504	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0	0	0	0.2034139402560455	0.1541014698909436	0.05879563774300616	0.01939738781844045	0.016250700461226775	0.0128884865726971	0.012974697185223502	0.010603905340747446	0.009396956765377818	0.012155696366222681	0.007543428596060175	0.007629639208586577	0.006164058795637743	0.004914004914004914	0.004482951851372904	0.003922582869951291	0	0.00387947756368809	0.003793266951161688	0.003922582869951291	0.005474373895426527	0.007845165739902581	0.008103797577481787	0.002888055519634467	0.004870899607741713	0.004827794301478512	0.003663951032372085	0	0.00344842450105608	0	0	0	0.004784688995215311	0	0	0	0	0	0.002844950213371266	0.002844950213371266	0	0	0	0	0	0.16048105521789732	0.09319367214104056	0.0516401569033148	0.01866459761196603	0.0086641665589034	0.005776111039268934	0.005862321651795336	0.00560368981421613	0.005000215526531316	0.004396741238846502	0.006638217164532954	0.004526057157636105	0.00301737143842407	0.003362213888529678	0.004051898788740894	0.002931160825897668	0.004267425320056899	0.004095004095004095	0	0	0	0	0	0	0	0	0	0	0
203	WSH064	WSH064_S92_L001_R1_001.fastq.gz	923a39f106bfd63aa0b66236072c0e97080d21dc46a6e6a45cbdde430d5876cc	WSH064_S92_L001_R2_001.fastq.gz	7dad6135f379b781b665786c9592a3a1bea5a6775206b9ef98f478006d6d66d7	2.1795622953644664	1.1034809581251077	0.024685507496122694	1.0914613131139066	0.024168533517146304	0.01158883336205411	0.00043081164914699296	0.00043081164914699296	8.616232982939858e-05	1.0	0.0019386524211614682	0	0	0.06466482853696363	0.028778218163019127	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0	0	0	0.24056522488368084	0.1154144408064794	0.052085128381871446	0.02136825779769085	0.020205066344993968	0.007970015509219368	0.010856453558504222	0.008314664828536964	0.006031363088057901	0.008788557642598656	0.006031363088057901	0.00667758056177839	0.005385145614337412	0.004480441151128727	0.004049629501981734	0.003231087368602447	0	0.004221954161640531	0.002929519214199552	0.00430811649146993	0.003791142512493538	0.004695846975702223	0.007151473375840082	0	0.003575736687920041	0.0034034120282612442	0.0029726003791142514	0.003575736687920041	0.003101843873858349	0	0.002671032224711356	0.0028864380492848525	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15586765466138205	0.12407375495433397	0.06401861106324315	0.01637084266758573	0.016241599172841632	0.0075392038600723766	0.008357745993451663	0.0066344993968636915	0.005686713768740307	0.004652765810787524	0	0.0037480613475788386	0.0028433568843701535	0	0.0040927106668964324	0.003188006203687748	0.004049629501981734	0	0	0	0	0	0	0	0.001895571256246769	0	0	0	0
198	WSH059	WSH059_S32_L001_R1_001.fastq.gz	ea2ed05e57837110d73aeebc7cadbf8b828dbfd7dc07913b2e582e9ff8be1b5c	WSH059_S32_L001_R2_001.fastq.gz	6b9f33936b3ff67cbe84d6c920c5d5209518d23b8a9cf67b90fcfec36958a511	2.243587391288393	1.1250229349381673	0.025577043044291953	1.105207148361528	0.02506330042934204	0.018054383325382554	0.0004036549117463579	0.0017614032512568347	0.00011008770320355217	1.0	0.001724707350188984	0	0	0.07739165535209719	0.0303842060841804	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0	0	0	0.20979046640490256	0.14693038787567428	0.05985101464166453	0.02132031852042127	0.011632600638508678	0.013467395691901215	0.011559208836372977	0.00917397526696268	0.010641811309676709	0.0102014604968625	0.0072657884114344425	0.0050640343473634	0.005504385160177608	0.005834648269788265	0.003926461414260027	0.003265935195038714	0.00458698763348134	0.0027888884811566547	0.005137426149499101	0.0032292392939708633	0.0053209056548383545	0.005027338446295548	0	0.003302631096106565	0.005724560566584712	0	0.002898976184360207	0.005247513852702653	0	0	0	0	0.004146636820667132	0	0	0	0	0	0	0	0	0	0	0	0	0.16153535650067888	0.10542732376793512	0.05731899746798283	0.020659792301199957	0.008880408058419874	0.005981431874059667	0.008073098234927158	0.0057612564676525636	0.004660379435617042	0.002898976184360207	0.007229092510366592	0.004256724523870684	0.003816373711056475	0.004440204029209937	0.0035228065025136694	0.0030824556896994607	0.0023118417672745952	0.0033760228982422664	0.0019081868555282375	0	0	0.0020182745587317896	0	0	0	0	0	0	0
189	WSH050	WSH050_S19_L001_R1_001.fastq.gz	6c178aed85914bf9fe4cf7ddf973bf6ef9bdc70d300f7c0f54da62ab97b32fe6	WSH050_S19_L001_R2_001.fastq.gz	c473e2355be0f6c4035573efcb929095960487b3eff876de650ddf5df26391a6	2.19184802463337	1.11739992693492	0.023145973592192476	1.1057095141172173	0.02283283753457544	0.010385679244298314	0.00023485204321277596	0.0013047335734043108	7.828401440425865e-05	1.0	0.0011742602160638798	0	0	0.06886383800427953	0.02799958248525651	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0	0	0	0.23234695475183967	0.1200354887531966	0.05732999321538542	0.025181357966703198	0.014508637336255936	0.012029643546787747	0.009341892385574866	0.007880590783362038	0.007671833411617348	0.010229111215489797	0.007436981368404572	0.009733312457596158	0.004749230207191692	0.006706330567298158	0.00386201137727676	0.0046187568498512604	0.0048536088930640365	0	0	0.0029747925473618286	0.0034184019623192943	0	0.010150827201085538	0.004122958091957622	0.0026094671468086215	0.0033140232764469497	0	0.0035749699911278117	0.00289650853295757	0	0.003131360576170346	0.002739940504149053	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1476697458378999	0.12113146495485622	0.06842022858932206	0.015030530765617662	0.008846093627681227	0.0075935493972130895	0.008219821512447158	0.007097750639319451	0.0043578101351703985	0.0036793486770001567	0.006993371953447106	0.004331715463702312	0.0035488753196597253	0.002374615103595846	0.0024789937894681906	0.0029486978758937426	0.003496685976723553	0.004331715463702312	0	0	0	0	0	0	0	0	0	0	0
186	WSH047	WSH047_S78_L001_R1_001.fastq.gz	2c79208e2ca09f0b949fc84f5b9b2abe1d9da1a105ee0540f0a65f1d4a182fa9	WSH047_S78_L001_R2_001.fastq.gz	1e22c12d95ea8f660d8df9fb9ef399fd7ed9555791e864b4765f85a89818cfc4	2.2354668674698797	1.111972891566265	0.024359939759036144	1.1004894578313253	0.023870481927710845	0.010918674698795181	0.0004141566265060241	0.0005647590361445783	7.530120481927712e-05	1.0	0.0015813253012048193	0	0	0.06336596385542169	0.02571536144578313	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0	0	0	0.24604668674698796	0.10485692771084337	0.053539156626506025	0.02496234939759036	0.0182605421686747	0.010579819277108434	0.011709337349397591	0.00677710843373494	0.00677710843373494	0.007605421686746988	0.007793674698795181	0.008207831325301205	0.004856927710843373	0.007379518072289156	0.00338855421686747	0.003990963855421687	0.005572289156626506	0.003878012048192771	0.0047816265060240965	0	0.003200301204819277	0.00519578313253012	0.007341867469879518	0.0035015060240963856	0	0	0	0	0	0.003539156626506024	0.0032756024096385543	0	0	0	0	0	0.0026355421686746986	0	0	0	0	0	0	0	0	0.1444277108433735	0.1381777108433735	0.06615210843373494	0.01615210843373494	0.01585090361445783	0.008810240963855421	0.008885542168674699	0.0044427710843373495	0.00493222891566265	0.0037650602409638554	0	0.003878012048192771	0.0033509036144578315	0.003125	0.00338855421686747	0.0030120481927710845	0	0	0	0.0019954819277108434	0	0	0	0	0	0	0	0	0
206	WSH067	WSH067_S33_L001_R1_001.fastq.gz	a3e35dd3160e21e8c96fc08d59628d503201534b33b71554f589557dd318df9b	WSH067_S33_L001_R2_001.fastq.gz	2a4f19f76115d4de90c520b1c47f830e5018427887abda85c74a34631aa087f6	2.1769948916681345	1.1336621454993834	0.026034877576184605	1.1188303681521932	0.02554165932710939	0.014021490223709706	0.00035229874933943986	0.0008102871234807117	0.00014091949973577594	1.0	0.0015853443720274794	0	0	0.07370089836181082	0.027232693323938698	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0	0	0	0.2246609124537608	0.12929364100757443	0.05541659327109389	0.01927074158886736	0.017614937466971993	0.01335212259996477	0.01095649110445658	0.0093711467324291	0.009406376607363045	0.009406376607363045	0.007891491985203452	0.007750572485467676	0.005319711115025542	0.0064822969878456935	0.004791262991016382	0.0032763783688567905	0.0050026422406200454	0.003734366742998062	0.004474194116610886	0.003734366742998062	0.0035934472432622862	0.00503787211555399	0	0.0031354588691210146	0.002959309494451295	0.005108331865421878	0.0036991368680641184	0	0	0	0	0.0026422406200457987	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16639069931301745	0.11488462215959133	0.06140567200986437	0.014444248722917033	0.011062180729258412	0.007081204861722741	0.008032411484939229	0.0033116082437907347	0.0066232164875814695	0.0050026422406200454	0	0.004474194116610886	0.0033116082437907347	0.0027831601197815747	0.003945745992601726	0.0031354588691210146	0.0027831601197815747	0	0.002043332746168751	0	0	0	0.001902413246432975	0	0	0	0	0	0
211	WSH072	WSH072_S93_L001_R1_001.fastq.gz	2b918dfb71c25636b84d1cd78f3f5161414fc17c3b1639a1f0007faa56a13750	WSH072_S93_L001_R2_001.fastq.gz	45f4df0a20fe170ee0be2bbad6616958d225521a9f2b38a92856cef0b39c18ed	2.191745823779889	1.122109400589584	0.024369472649852605	1.1020307893874877	0.023845397969210612	0.01942351785129381	0.00045856534556174255	0.0006550933508024893	6.550933508024893e-05	1.0	0.0016704880445463479	0	0	0.08571896495250572	0.03475270226007206	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	montipora	capitata	999.00000000	999.00000000	NoData	NoData	0	0	0	0.21948902718637406	0.12846380609236815	0.06272518833933835	0.01965280052407468	0.015296429741238127	0.011038322961021946	0.010153946937438586	0.010252210940058959	0.008811005568293482	0.010448738945299706	0.00710776285620701	0.00550278414674091	0.005633802816901409	0.005109728136259417	0.004552898788077301	0.003439240091713069	0.0037667867671143137	0.004520144120537177	0.004454634785456928	0.004225352112676056	0.0034064854241729445	0.004487389452997052	0	0.0028169014084507044	0.004880445463478546	0.0037995414346544383	0.0036685227644939404	0.003832296102194563	0.0030789387487717	0.003439240091713069	0	0.0029806747461513265	0.003930560104814936	0	0	0	0	0	0	0	0	0	0	0	0	0.1597117589256469	0.0911562397641664	0.0617097936455945	0.01929249918113331	0.012414018997707173	0.007926629544710122	0.006190632165083525	0.00858172289551261	0.006354405502784146	0.00432361611529643	0.0069767441860465115	0.004880445463478546	0.003308221421552571	0.002947920078611202	0.0036685227644939404	0.0033409760890926957	0.004585653455617425	0.0037667867671143137	0	0	0	0.0019980347199475925	0	0	0.0018997707173272192	0	0	0	0
